service_id,customer_id,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
5991,5567-WSELE,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5992,1472-TNCWL,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
5993,8063-RJYNF,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
5994,0687-ZVTHB,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
5995,2080-GKCWQ,Yes,No,Fiber optic,No,Yes,No,No,No,No
5996,9661-ACXBS,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
5997,2193-SFWQW,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5998,5656-JAMLX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5999,3462-BJQQA,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
6000,0442-TDYUO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6001,6733-LRIZX,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6002,9503-XJUME,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6003,4367-NHWMM,No,No phone service,DSL,No,No,No,No,No,No
6004,3727-RJMEO,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
6005,3779-OSWCF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6006,6736-DHUQI,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No
6007,3915-ODIYG,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes
6008,1360-RCYRT,No,No phone service,DSL,No,No,No,Yes,No,No
6009,2724-FJDYW,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
6010,4451-RWASJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6011,6646-VRFOL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6012,3460-TJBWI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6013,5917-HBSDW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6014,5685-IIXLY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
6015,5671-UUNXD,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
6016,0956-ACVZC,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
6017,2325-NBPZG,Yes,No,Fiber optic,Yes,No,No,No,No,No
6018,4250-ZBWLV,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6019,4482-FTFFX,Yes,No,DSL,No,No,Yes,Yes,No,No
6020,8859-DZTGQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6021,0440-MOGPM,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
6022,0020-JDNXP,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
6023,3752-CQSJI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6024,5025-GOOKI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6025,4698-KVLLG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6026,5095-AESKG,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
6027,2887-JPYLU,Yes,No,DSL,No,No,No,No,No,No
6028,4770-QAZXN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6029,4896-CPRPF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6030,1871-MOWRM,Yes,No,Fiber optic,Yes,No,No,Yes,No,No
6031,9714-EDSUC,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes
6032,2027-OAQQC,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
6033,0282-NVSJS,No,No phone service,DSL,No,No,No,Yes,No,No
6034,9090-SGQXL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6035,6595-YGXIT,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
6036,7353-YOWFP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6037,9835-ZIITK,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6038,8008-ESFLK,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6039,7537-CBQUZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6040,1555-DJEQW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6041,5649-TJHOV,No,No phone service,DSL,No,No,No,No,No,Yes
6042,0519-XUZJU,Yes,No,Fiber optic,No,No,No,No,No,No
6043,3363-EWLGO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6044,4750-UKWJK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6045,6338-AVWCY,No,No phone service,DSL,No,No,Yes,No,Yes,No
6046,1689-YQBYY,Yes,Yes,Fiber optic,No,No,No,No,No,No
6047,4487-ZYJZK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6048,2959-FENLU,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
6049,0708-LGSMF,Yes,Yes,DSL,Yes,No,No,No,No,Yes
6050,9253-QXKBE,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
6051,7634-HLQJR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6052,0487-RPVUM,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No
6053,4079-ULGFR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6054,2516-XSJKX,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
6055,0057-QBUQH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6056,9445-SZLCH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
6057,6599-SFQVE,Yes,No,DSL,No,No,No,No,No,Yes
6058,8331-ZXFOE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
6059,4003-FUSHP,Yes,No,DSL,No,No,No,Yes,Yes,No
6060,0356-ERHVT,Yes,No,DSL,No,No,No,No,No,No
6061,7325-ENZFI,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
6062,4884-ZTHVF,Yes,No,Fiber optic,No,Yes,No,No,Yes,No
6063,3920-HIHMQ,Yes,Yes,DSL,No,No,No,No,No,No
6064,3055-OYMSE,Yes,No,Fiber optic,No,Yes,No,No,No,No
6065,0613-WUXUM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6066,7568-PODML,No,No phone service,DSL,No,No,No,No,Yes,Yes
6067,4458-KVRBJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6068,5349-IECLD,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
6069,1397-XKKWR,No,No phone service,DSL,Yes,No,Yes,No,No,No
6070,3945-GFWQL,Yes,No,DSL,No,No,No,No,No,No
6071,8097-OMULG,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
6072,6013-BHCAW,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
6073,0401-WDBXM,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
6074,3387-PLKUI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6075,6096-EGVTU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6076,3797-VTIDR,No,No phone service,DSL,No,No,No,No,No,No
6077,5081-NWSUP,Yes,No,DSL,No,Yes,No,Yes,No,Yes
6078,2580-ATZSQ,Yes,No,DSL,Yes,Yes,Yes,No,No,No
6079,8085-MSNLK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6080,9691-HKOVS,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6081,9881-VCZEP,Yes,Yes,DSL,No,Yes,No,No,No,No
6082,9526-BIHHD,No,No phone service,DSL,Yes,No,No,No,No,No
6083,8757-TFHHJ,Yes,No,DSL,Yes,No,No,No,No,No
6084,4523-WXCEF,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6085,1468-DEFNC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6086,5119-KEPFY,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
6087,8364-TRMMK,Yes,Yes,DSL,No,No,No,No,No,No
6088,0916-KNFAJ,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes
6089,8319-QBEHW,No,No phone service,DSL,No,Yes,No,No,Yes,No
6090,3063-QFSZL,Yes,No,DSL,No,No,No,No,No,Yes
6091,8775-LHDJH,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
6092,9625-QNLUX,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6093,3097-NQYSN,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
6094,4024-CSNBY,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
6095,7110-BDTWG,No,No phone service,DSL,No,No,Yes,Yes,No,Yes
6096,7493-GVFIO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6097,0690-SRQID,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6098,9605-WGJVW,Yes,No,Fiber optic,No,No,No,No,No,No
6099,9114-DPSIA,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
6100,4700-UBQMV,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes
6101,7711-GQBZC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6102,3565-UNOCC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6103,4627-MIHJH,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6104,9795-NREXC,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
6105,8573-CGOCC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6106,7356-AYNJP,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6107,9249-FXSCK,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
6108,5493-SDRDQ,Yes,No,DSL,Yes,No,Yes,No,No,No
6109,6286-SUUWT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6110,4819-HJPIW,No,No phone service,DSL,No,No,No,No,No,No
6111,8654-DHAOW,Yes,Yes,DSL,No,Yes,No,No,No,No
6112,5438-QMDDL,Yes,No,DSL,No,Yes,No,No,No,Yes
6113,9812-GHVRI,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
6114,5553-AOINX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6115,1228-ZLNBX,Yes,Yes,Fiber optic,No,No,No,No,No,No
6116,4226-KKDON,Yes,No,DSL,No,Yes,No,Yes,Yes,No
6117,3831-YCPUO,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6118,7445-WMRBW,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No
6119,3308-DGHKL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6120,9924-JPRMC,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6121,0080-EMYVY,Yes,No,DSL,No,Yes,No,No,No,No
6122,6218-KNUBD,Yes,No,DSL,No,Yes,No,No,Yes,No
6123,7337-CINUD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6124,7609-NRNCA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6125,0623-EJQEG,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
6126,7153-CHRBV,Yes,No,DSL,Yes,No,Yes,Yes,No,No
6127,0871-URUWO,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6128,9190-MFJLN,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
6129,6198-PNNSZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6130,3317-VLGQT,Yes,No,Fiber optic,No,No,No,No,No,Yes
6131,4132-POCZS,No,No phone service,DSL,Yes,No,No,No,No,Yes
6132,5614-DNZCE,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
6133,1095-JUDTC,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
6134,3896-RCYYE,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
6135,9638-JIQYA,No,No phone service,DSL,No,No,No,No,No,No
6136,3258-SANFR,Yes,No,DSL,No,No,No,No,No,No
6137,3726-TBHQT,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6138,3190-ITQXP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6139,0870-VEMYL,Yes,No,DSL,Yes,No,No,Yes,No,No
6140,4833-QTJNO,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
6141,3039-MJSLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6142,0178-CIIKR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6143,5385-SUIRI,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
6144,3982-XWFZQ,Yes,Yes,DSL,No,No,No,No,No,No
6145,5774-QPLTF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6146,2322-VCZHZ,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes
6147,5010-IPEAQ,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No
6148,4009-ALQFH,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
6149,6383-ZTSIW,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
6150,8990-YOZLV,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
6151,3069-SSVSN,No,No phone service,DSL,No,No,No,No,No,No
6152,5222-IMUKT,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
6153,3627-FCRDW,Yes,No,Fiber optic,No,No,No,No,No,No
6154,7562-GSUHK,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
6155,6685-XSHHU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6156,8901-UPRHR,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6157,4903-UYAVB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6158,0118-JPNOY,Yes,No,Fiber optic,Yes,No,No,No,Yes,No
6159,6776-TLWOI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6160,3845-FXCYS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6161,5857-XRECV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6162,0725-CXOTM,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
6163,4343-EJVQB,Yes,No,Fiber optic,Yes,No,No,No,No,No
6164,9000-PLFUZ,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
6165,3427-GGZZI,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
6166,7779-ORAEL,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
6167,0644-OQMDK,Yes,No,Fiber optic,No,No,No,No,No,No
6168,4077-CROMM,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
6169,3154-CFSZG,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes
6170,2868-MZAGQ,Yes,No,Fiber optic,No,No,No,No,No,Yes
6171,4847-QNOKA,Yes,No,DSL,No,No,No,No,No,No
6172,2220-IAHLS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6173,1658-XUHBX,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
6174,6379-RXJRQ,Yes,No,Fiber optic,No,No,No,No,No,No
6175,2378-HTWFW,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes
6176,8650-RHRKE,No,No phone service,DSL,No,No,Yes,No,No,No
6177,4377-VDHYI,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes
6178,0475-RIJEP,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
6179,1260-TTRXI,Yes,No,DSL,No,No,No,No,No,Yes
6180,3719-TDVQB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6181,6328-ZPBGN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
6182,0201-MIBOL,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
6183,4937-QPZPO,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6184,2925-VDZHY,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6185,6981-TDRFT,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
6186,3413-CSSTH,Yes,Yes,DSL,No,No,Yes,No,No,No
6187,8033-VCZGH,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
6188,4789-KWMXN,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6189,0224-NIJLP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6190,7542-CYDDM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6191,4718-WXBGI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
6192,2867-UIMSS,Yes,No,Fiber optic,No,No,No,No,No,Yes
6193,8495-PRWFH,Yes,Yes,DSL,No,No,Yes,No,No,No
6194,0439-IFYUN,Yes,No,Fiber optic,No,Yes,No,No,No,No
6195,5716-LIBJC,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6196,2868-LLSKM,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
6197,8111-RKSPX,Yes,Yes,Fiber optic,No,No,No,No,No,No
6198,2988-QRAJY,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6199,1585-MQSSU,Yes,No,DSL,No,No,No,Yes,No,No
6200,0071-NDAFP,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6201,2856-NNASM,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
6202,7328-ZJAJO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6203,6458-CYIDZ,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
6204,8559-CIZFV,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No
6205,1090-PYKCI,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
6206,3058-WQDRE,No,No phone service,DSL,No,No,No,No,No,No
6207,7547-EKNFS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
6208,2279-AXJJK,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
6209,6769-DYBQN,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
6210,0909-SELIE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
6211,3417-TSCIC,No,No phone service,DSL,No,No,No,No,No,No
6212,1042-HFUCW,Yes,No,DSL,No,Yes,No,Yes,No,No
6213,4439-JMPMT,Yes,No,Fiber optic,No,No,No,Yes,Yes,No
6214,6537-OTKMY,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
6215,8999-EXMNO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6216,6725-TPKJO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6217,2446-BEGGB,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6218,7162-WPHPM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
6219,1599-MMYRQ,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
6220,8821-KVZKQ,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
6221,1496-GGSUK,No,No phone service,DSL,No,No,No,No,No,No
6222,6434-TTGJP,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
6223,0042-JVWOJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6224,0130-SXOUN,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
6225,2575-GFSOE,Yes,No,Fiber optic,No,No,No,No,No,No
6226,2330-PQGDQ,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
6227,1452-UZOSF,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
6228,2097-YVPKN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6229,2842-JTCCU,Yes,No,DSL,No,No,No,No,No,No
6230,8597-CTXVJ,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
6231,6631-HMANX,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
6232,9962-BFPDU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6233,3296-SILRA,Yes,No,Fiber optic,No,Yes,No,No,No,No
6234,9681-OXGVC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6235,6394-HHHZM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6236,5995-LFTLE,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6237,5180-UCIIQ,No,No phone service,DSL,Yes,No,No,No,No,Yes
6238,1932-UEDCX,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6239,7153-OANIO,Yes,No,Fiber optic,No,No,No,No,No,No
6240,5188-HGMLP,Yes,Yes,Fiber optic,No,No,No,No,No,No
6241,0665-XHDJU,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6242,6521-YYTYI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
6243,8878-HMWBV,Yes,No,DSL,No,No,Yes,No,No,No
6244,8265-HKSOW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
6245,3544-FBCAS,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
6246,5331-RGMTT,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6247,4759-PXTAN,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
6248,7054-DMVAS,Yes,No,DSL,Yes,Yes,No,No,Yes,No
6249,3428-MMGUB,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
6250,6549-BTYPG,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
6251,7823-JSOAG,Yes,Yes,Fiber optic,No,No,No,No,No,No
6252,3705-RHRFR,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
6253,9374-YOLBJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6254,9074-KGVOX,No,No phone service,DSL,Yes,No,No,No,Yes,No
6255,6128-DAFVY,No,No phone service,DSL,No,No,No,No,Yes,Yes
6256,9933-QRGTX,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
6257,4476-OSWTN,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6258,3751-KTZEL,No,No phone service,DSL,No,No,No,No,No,Yes
6259,1977-STDKI,Yes,No,Fiber optic,No,Yes,No,No,No,No
6260,5066-GFJMM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6261,2661-GKBTK,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
6262,0458-HEUZG,No,No phone service,DSL,No,No,Yes,Yes,No,No
6263,7268-WNTCP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6264,0824-VWDPO,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
6265,8409-WQJUX,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
6266,2578-JQPHZ,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
6267,3278-FSIXX,Yes,No,DSL,No,No,No,No,No,No
6268,5813-UECBU,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
6269,0328-GRPMV,Yes,No,Fiber optic,No,No,No,No,No,No
